EXEC_TIME,MSIZE,BSIZE,CPUS_PER_NODE,NUM_NODES,NUM_CPUS,CPU_AVG,MEM_AVG,CPU_AVG_USED,MEM_AVG_USED,Linear Regression_ORIGINAL,Polynomial Regression_ORIGINAL,Random Forest_ORIGINAL,FFNN_ORIGINAL,XGBoost_ORIGINAL
595,19,512,112,12,1232,23.75,14.12,292.6,173.96,1619.0298431503331,459.84063971459307,581.294,582.8953247070312,627.3739
42,15,200,112,4,336,15.31,14.12,51.44,47.44,-144.22402586373914,6.321159383696681,45.798,31.33729705810547,35.24894
326,8,600,112,2,112,51.53,15.21,57.71,17.04,990.5891967639293,103.2736873685941,773.358,219.6540496826172,523.3984
37,20,128,112,4,336,25.95,14.18,87.19,47.64,48.13306686072406,-21.84144800140848,67.462,99.71876678466796,59.781292
51,10,256,112,5,448,9.88,13.96,44.26,62.54,-422.3393932930419,131.07952177316895,50.888,166.80668029785156,48.93439
31,17,128,112,5,448,15.83,14.11,70.92,63.21,-278.5133691766857,-68.75412981147463,38.246,52.28778610229492,32.558193
3770,32,800,112,12,1232,69.64,17.37,857.96,214.0,4311.261224955946,4553.746898155828,4290.808,4120.31708984375,3674.722
48,17,200,112,3,224,43.73,14.86,97.96,33.29,77.52362978871702,119.4503273714264,56.114,87.15026111602783,57.914936
4716,24,800,112,6,560,51.2,17.27,286.72,96.71,3543.7715511716124,4013.3885086626606,5067.818,3947.609716796875,5273.401
1733,16,800,112,3,224,90.28,17.81,202.23,39.89,2740.431592739631,2417.3308318796235,1702.112,1790.1590087890625,1775.8783
26,10,128,112,5,448,5.25,13.64,23.52,61.11,-1012.8048318713602,-66.42991193075034,31.437,78.14181394577027,18.835342
3666,40,600,112,12,1232,57.54,16.73,708.89,206.11,4227.849220256951,3608.228019047151,3791.752,3517.354541015625,3266.3953
31,19,128,112,3,224,27.7,14.11,62.05,31.61,-44.81561864168043,67.8273349569364,45.92,43.96864318847656,32.846035
46,8,200,112,8,784,2.78,13.92,21.8,109.13,-926.3158680886106,305.62661549449246,59.71533333333333,22.096477508544922,42.14955
871,32,400,112,6,560,75.94,16.13,425.26,90.33,2537.7572986939954,1150.8124955890094,966.85,893.1319702148437,704.59247
16503,40,1000,112,12,1232,60.84,19.07,749.55,234.94,6073.053715814196,13923.57679548677,14773.622,16182.7890625,16052.557
10969,30,600,112,2,112,89.22,18.26,99.93,20.45,3298.362365232907,6200.949822866003,9949.826,10361.45,10215.908
5910,16,1200,112,8,784,30.61,16.23,239.98,127.24,4525.88561388413,5633.667416613247,5724.86,5929.99384765625,5887.048
1421,48,400,112,12,1232,72.0,16.12,887.04,198.6,4144.437215557958,2098.9264655842026,1634.58,1592.284130859375,1607.6974
1044,10,800,112,8,784,11.67,14.7,91.49,115.25,2051.2884360171643,1106.7162272195048,1027.296,1016.2822875976562,1076.0994
2753,8,1200,112,16,1680,3.72,14.08,62.5,236.54,3591.094611744109,3833.948870260161,2865.312,3004.71494140625,2770.6162
1542,8,1000,112,4,336,18.31,14.3,61.52,48.05,2811.893502556076,851.4964939366668,1596.944,1420.5241577148438,1533.5436
846,8,800,112,16,1680,3.6,13.89,60.48,233.35,1745.890116186864,1455.3540722903426,905.776,830.0554931640625,870.2155
336,8,600,112,4,336,17.16,13.55,57.66,45.53,966.689006998831,310.9835696565604,361.572,310.80113830566404,311.11542
2901,14,1000,112,8,784,23.02,14.02,180.48,109.92,3393.4858053356006,2598.4192638096238,2869.266,2883.251220703125,2925.311
2686,13,1000,112,5,448,35.15,15.95,157.47,71.46,3324.4373095982946,2480.6048228219147,2660.322,2594.56171875,2721.3208
2461,22,800,112,6,560,75.34,17.0,421.9,95.2,3333.973990401705,3324.3696006401615,2658.153,2862.424755859375,2667.292
207,40,200,112,12,1232,34.25,15.22,421.96,187.51,2382.6447246997063,627.6570222992507,342.626,202.61290740966797,159.3381
7590,20,1200,112,8,784,46.56,18.4,365.03,144.26,4945.480735423945,7965.767902237025,7193.388,7630.76611328125,7700.0986
72,19,200,112,3,224,38.19,14.77,85.55,33.08,287.32119055862404,191.3768948502301,80.138,80.98133926391601,80.697525
115,14,128,112,6,560,2.1,13.93,11.76,78.01,-605.1598052140955,-25.045192185216365,105.268,68.95631484985351,108.74432
3198,15,1000,112,8,784,26.68,15.44,209.17,121.05,3498.3845857205542,2855.946954811272,3142.36,3104.8626953125,3185.812
3563,17,1000,112,5,448,59.59,17.68,266.96,79.21,3744.032431138109,4148.694555258029,3442.262,3653.851171875,3546.3374
39,8,256,112,5,448,7.21,13.87,32.3,62.14,-632.1369540629487,193.15353070360356,44.346,145.6763122558594,44.31874
640,20,512,112,12,1232,25.52,14.27,314.41,175.81,1723.9286235352865,468.0891109840876,618.6795,628.6131958007812,678.7583
28,16,128,112,3,224,19.48,13.77,43.64,30.84,-359.51195979654085,-14.908940167804872,31.912,45.61420084238053,28.509048
62,16,200,112,8,784,12.48,14.05,97.84,110.15,-87.12562500898207,96.78344583162317,85.374,131.49437713623047,72.283066
307,20,400,112,8,784,36.63,14.54,287.18,113.99,1255.0717443094545,167.01478665586916,328.572,235.04656372070312,284.96045
1278,12,800,112,5,448,29.53,14.96,132.29,67.02,2296.9362814347187,1083.4064992121112,1306.478,1345.24638671875,1264.8951
3511,30,800,112,12,1232,61.68,16.91,759.9,208.33,4101.463664186039,3920.3879018257567,3780.884,3520.332861328125,3480.974
1124,22,512,112,4,336,,,,,2029.3269433655867,1428.0807058566202,1175.9165333333337,1316.8891357421876,1225.3629
81,15,128,112,6,560,4.25,13.91,23.8,77.9,-500.2610248291419,-31.4916628891076,89.362,81.21686172485352,112.74398
853,18,600,112,3,224,86.48,16.01,193.72,35.86,2027.6269057309155,1591.8146606997357,899.164,1143.59921875,877.9287
255,14,400,112,16,1680,8.58,14.08,144.14,236.54,530.0783029393399,114.71085111687626,258.062,279.6896697998047,251.81206
876,17,512,112,3,224,60.84,15.89,136.28,35.59,1516.7831363233681,963.6835903254134,862.324,734.13779296875,718.0237
136,10,400,112,4,336,23.14,13.65,77.75,45.86,253.8843199901155,203.52604047014063,137.042,146.27662811279296,124.05432
15,8,200,112,2,112,28.08,13.49,31.45,15.11,-854.6152987933158,-145.1633277786358,40.10533333333333,24.656339645385742,-2.3127518
693,15,600,112,3,224,88.63,17.04,198.53,38.17,1712.930564576055,1010.6776352720283,700.388,688.5573852539062,725.43036
267,18,400,112,5,448,54.24,14.27,243.0,63.93,1081.1244681871947,314.13929925762733,264.26,235.88829879760743,238.38802
192,14,400,112,4,336,26.74,14.67,89.85,49.29,673.4794415299295,259.4361014494717,189.556,192.65323791503906,187.29373
706,14,600,112,16,1680,9.95,14.09,167.16,236.71,1452.6805507179627,496.2025295028559,700.3,702.1374450683594,724.18567
1566,8,1000,112,8,784,7.68,14.7,60.21,115.25,2764.0931230258793,1612.7040388235116,1678.0353333333333,1602.32314453125,1567.2744
4351,12,1200,112,5,448,30.46,16.29,136.46,72.98,4142.140776991964,3861.922863470497,4324.32,4377.54482421875,4353.6406
441,10,600,112,6,560,16.5,13.76,92.4,77.06,1152.5863780036398,536.7796006871329,447.0966666666667,524.3645263671875,432.36823
41,15,200,112,3,224,42.42,14.58,95.02,32.66,-132.27393098119,56.89724014204296,46.088,25.682120513916015,48.788906
1072,10,800,112,16,1680,5.6,13.94,94.08,234.19,1955.6876769567712,1304.4480324490423,1068.192,1014.0151611328125,1099.0903
341,22,400,112,8,784,46.51,14.8,364.64,116.03,1464.8693050793615,182.77919287318105,367.0533333333334,197.70760650634764,341.03168
4347,12,1200,112,6,560,24.37,16.33,136.47,91.45,4130.190682109414,3809.835215281445,4297.729199999999,4356.710595703125,4356.2046
2712,8,1200,112,8,784,7.89,14.89,61.86,116.74,3686.695370804502,2539.2538637352272,2897.238,2983.265869140625,2719.8743
265,10,512,112,2,112,77.59,16.42,86.9,18.39,794.4417685112425,248.49437323288055,268.634,382.29022521972655,375.5171
11611,30,1200,112,12,1232,65.67,19.98,809.05,246.15,5946.6681597432835,13110.840833156173,10741.6,11473.359765625,11254.922
805,8,800,112,8,784,7.51,14.53,58.88,113.92,1841.490875247257,1125.9747838302333,854.178,671.3800018310546,829.39075
75,20,128,112,12,1232,5.64,14.11,69.48,173.84,-47.467692199669045,574.22545626153,149.76083333333338,175.16852264404298,263.2004
1316,12,800,112,16,1680,7.82,14.2,131.38,238.56,2165.485237726678,1225.7847399831558,1322.16,1295.8164306640624,1295.0105
183,12,400,112,6,560,18.09,14.32,101.3,80.19,439.78169099492425,269.7155381357341,195.488,266.7888580322266,220.37639
25,8,200,112,4,336,11.53,13.25,38.74,44.52,-878.5154885584141,8.995033269310056,28.64933333333333,22.269841194152832,23.480534
345,12,512,112,4,336,35.8,14.34,120.29,48.18,980.3391395160512,362.8524928933747,350.62078571428566,368.5414733886719,351.95624
4592,48,600,112,12,1232,79.93,17.23,984.74,212.27,5067.0394633365795,5885.545634132246,5282.252,5119.1982421875,4989.231
42,19,128,112,2,112,49.96,15.44,55.96,17.29,-32.86552375913129,233.7789383059146,68.75,-75.18672485351563,68.40295
29,17,128,112,2,112,43.5,14.48,48.72,16.22,-242.66308452903831,133.84587937130345,46.902,41.56822910308838,49.43656
124,19,256,112,3,224,58.99,14.74,132.14,33.02,545.6498199366381,312.8025570246897,122.542,119.38339080810547,163.01929
16,12,128,112,3,224,13.08,13.73,29.3,30.76,-779.1070813363551,-122.1788304150192,21.388,2.0361505508422852,14.716128
131,20,256,112,4,336,45.45,14.89,152.71,50.03,638.5985054390426,179.42311950288314,134.388,115.89469604492187,176.80173
5497,15,1200,112,5,448,47.47,18.3,212.67,81.98,4456.837118146825,5704.374031029006,5343.296,5538.0794921875,5565.532
552,12,600,112,4,336,11.11,14.02,37.33,47.11,1386.284128538645,521.9944668896765,548.0597857142857,509.4621215820313,556.0506
487,20,400,112,3,224,49.09,15.47,109.96,34.65,1314.8222187222,869.9210010268243,491.384,522.0259887695313,464.01178
431,32,200,112,2,112,83.38,15.26,93.39,17.09,1662.9554304455694,1399.6663502770439,637.488,442.5588005065918,408.59268
91,15,256,112,3,224,40.89,15.31,91.59,34.29,126.05469839682405,139.06028601054697,83.136,32.69967536926269,89.15228
37,14,200,112,4,336,17.37,14.27,58.36,47.95,-249.12280624869277,-0.9996929797204075,39.127,16.172087097167967,32.567326
11379,64,600,112,12,1232,76.14,17.19,938.04,211.78,6745.4199494958375,12032.032285993299,9231.506,10923.841796875,10600.746
200,36,200,112,6,560,52.18,14.76,292.21,82.66,2034.7501724551869,-158.63443917360075,372.478,183.4571975708008,274.13852
80,17,256,112,5,448,34.35,13.92,153.89,62.36,311.9520694016328,43.07147118287355,78.766,77.14132614135742,86.34706
370,13,512,112,5,448,31.09,14.37,139.28,64.38,1073.2878250184558,388.130375436745,374.21633333333335,346.29152526855466,366.9052
162,12,400,112,3,224,41.2,14.82,92.29,33.2,475.63197564257166,229.0341769106958,164.152,132.20067386627198,157.3804
9245,24,1000,112,6,560,51.81,18.4,290.14,103.04,4466.373798950234,7425.396457154856,8820.005666666668,8155.93359375,9551.484
80,22,128,112,12,1232,5.61,13.85,69.12,170.63,162.32986857023798,662.760599643704,172.16600000000003,246.63550262451173,305.40604
36,13,200,112,4,336,13.37,14.24,44.92,47.85,-354.0215866336464,-5.94536156364984,38.177,2.3267005920410155,24.209438
91,10,200,112,16,1680,2.46,13.75,41.33,231.0,-812.1190663790965,-776.1737877463745,117.136,106.96080858111381,86.80585
231,16,400,112,5,448,43.57,14.72,195.19,65.95,871.3269074172877,253.1615663192821,229.644,287.7113464355469,224.49785
26,17,128,112,3,224,31.77,14.34,71.16,32.12,-254.61317941158745,12.644735644329216,34.418,74.05526733398438,31.239395
1661,24,400,112,2,112,83.79,15.28,93.84,17.11,1746.3674351445636,1896.5902225191314,2111.718,1875.58251953125,1446.868
30,19,128,112,4,336,22.11,14.64,74.29,49.19,-56.76571352422957,-31.44176268723845,53.982,107.98615112304688,37.470474
4667,36,600,112,6,560,72.76,16.46,407.46,92.18,3879.954668012432,4884.435309088656,4342.818,4500.9818359375,4889.5444
70,15,256,112,5,448,26.8,14.11,120.06,63.21,102.15450863172578,49.047593503972166,68.73,104.11188278198242,79.95351
543,12,600,112,3,224,17.04,14.42,38.17,32.3,1398.2342234211942,566.6992575199297,559.572,559.2364013671875,542.635
31,16,128,112,5,448,12.48,14.09,55.91,63.12,-383.4121495616389,-67.64911926128605,35.988,-16.832257080078126,25.731363
3378,64,400,112,12,1232,71.34,16.13,878.91,198.72,5822.817701717215,4070.637458043684,3265.854,3417.299755859375,3734.0593
41,20,128,112,2,112,54.34,15.05,60.86,16.86,72.03325662582233,284.02401254599704,96.67,-36.260238122940066,70.22279
36,10,256,112,2,112,50.56,14.4,56.63,16.13,-386.4891086453947,-0.6294170345112207,40.186,73.19457340240479,22.637905
1420,20,128,112,6,560,0.63,14.63,3.53,81.93,24.23287709562578,-75.77095290263196,939.586,592.3077514648437,941.15216
516,30,400,112,12,1232,50.02,15.4,616.25,189.73,2256.2591686287933,597.6988653263234,573.602,511.959033203125,598.64905
1349,48,200,112,2,112,91.74,15.48,102.75,17.34,3341.3359166048263,2824.420448973696,1868.454,1470.9265625,2032.111
5057,14,1200,112,8,784,23.33,15.22,182.91,119.32,4316.088053114224,4662.455121876878,4921.094,5068.96962890625,5108.659
2931,14,1000,112,16,1680,10.81,14.48,181.61,243.26,3297.8850462752075,2481.3332711316666,2851.94,3008.58271484375,3011.0447
42,13,200,112,5,448,15.93,13.78,71.37,61.73,-365.9716815161953,13.572994316981976,45.377,71.3124439239502,34.677505
3337,16,1000,112,5,448,53.0,17.32,237.44,77.59,3639.133650753155,3690.815394387466,3358.808,3324.965771484375,3334.3267
11701,48,400,112,2,112,96.09,16.21,107.62,18.16,4263.938164383449,8454.866931399261,9168.394,9731.7193359375,10715.186
5156,24,1000,112,12,1232,42.44,17.02,522.86,209.69,4394.67322965494,5050.4111985641375,5492.518666666667,5146.4716796875,5221.79
460,16,512,112,4,336,63.62,14.94,213.76,50.2,1399.9342610558656,645.5864817652056,491.548,423.06886596679686,541.67035
